ts_s,frame,hand,joint_id,joint_name,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,radius
2.736763,114,left,1,WristFallback,0.028865,1.160311,-0.004905,-0.290872,-0.058205,-0.017302,0.954833,0.0300
2.736763,114,right,1,WristFallback,0.190162,0.922017,0.007062,-0.379103,0.057344,-0.142008,0.912593,0.0300
2.759280,115,left,1,WristFallback,0.028877,1.160306,-0.004908,-0.290875,-0.058326,-0.017237,0.954826,0.0300
2.759280,115,right,1,WristFallback,0.190187,0.922020,0.007026,-0.379360,0.057044,-0.142414,0.912442,0.0300
2.781347,116,left,1,WristFallback,0.028885,1.160305,-0.004909,-0.290911,-0.058351,-0.017348,0.954812,0.0300
2.781347,116,right,1,WristFallback,0.190205,0.922067,0.006985,-0.379486,0.057013,-0.142587,0.912365,0.0300
2.803875,117,left,1,WristFallback,0.028884,1.160313,-0.004909,-0.290862,-0.058333,-0.017393,0.954827,0.0300
2.803875,117,right,1,WristFallback,0.190209,0.922128,0.006904,-0.379798,0.056882,-0.142904,0.912193,0.0300
2.825830,118,left,1,WristFallback,0.028871,1.160313,-0.004906,-0.290868,-0.058237,-0.017362,0.954831,0.0300
2.825830,118,right,1,WristFallback,0.190195,0.922191,0.006816,-0.380305,0.056540,-0.142912,0.912002,0.0300
2.849058,119,left,1,WristFallback,0.028865,1.160309,-0.004905,-0.290911,-0.058176,-0.017398,0.954821,0.0300
2.849058,119,right,1,WristFallback,0.190169,0.922201,0.006835,-0.380545,0.056791,-0.142456,0.911958,0.0300
2.870616,120,left,1,WristFallback,0.028871,1.160315,-0.004906,-0.290862,-0.058223,-0.017410,0.954833,0.0300
2.870616,120,right,1,WristFallback,0.190218,0.922188,0.006843,-0.380694,0.056754,-0.142758,0.911851,0.0300
2.892801,121,left,1,WristFallback,0.028871,1.160298,-0.004906,-0.290962,-0.058251,-0.017321,0.954803,0.0300
2.892801,121,right,1,WristFallback,0.190236,0.922200,0.006801,-0.380869,0.056369,-0.143053,0.911755,0.0300
2.915079,122,left,1,WristFallback,0.028865,1.160298,-0.004905,-0.290964,-0.058203,-0.017307,0.954805,0.0300
2.915079,122,right,1,WristFallback,0.190268,0.922278,0.006746,-0.380879,0.056094,-0.143604,0.911681,0.0300
2.936653,123,left,1,WristFallback,0.028864,1.160296,-0.004905,-0.290966,-0.058218,-0.017257,0.954805,0.0300
2.936653,123,right,1,WristFallback,0.190265,0.922263,0.006729,-0.381082,0.055653,-0.143868,0.911582,0.0300
2.959296,124,left,1,WristFallback,0.028864,1.160285,-0.004905,-0.291020,-0.058245,-0.017168,0.954788,0.0300
2.959296,124,right,1,WristFallback,0.190291,0.922279,0.006699,-0.381294,0.054936,-0.143927,0.911527,0.0300
2.981410,125,left,1,WristFallback,0.028858,1.160285,-0.004904,-0.291059,-0.058154,-0.017297,0.954779,0.0300
2.981410,125,right,1,WristFallback,0.190335,0.922343,0.006673,-0.381392,0.054943,-0.143975,0.911478,0.0300
3.003560,126,left,1,WristFallback,0.028865,1.160294,-0.004905,-0.290970,-0.058231,-0.017215,0.954803,0.0300
3.003560,126,right,1,WristFallback,0.190318,0.922426,0.006586,-0.381669,0.054609,-0.144046,0.911371,0.0300
3.065685,127,left,1,WristFallback,0.028870,1.160309,-0.004906,-0.290884,-0.058246,-0.017319,0.954827,0.0300
3.065685,127,right,1,WristFallback,0.190100,0.923302,0.005642,-0.382430,0.053376,-0.144094,0.911118,0.0300
3.092832,128,left,1,WristFallback,0.028871,1.160304,-0.004906,-0.290917,-0.058250,-0.017319,0.954817,0.0300
3.092832,128,right,1,WristFallback,0.190098,0.923298,0.005620,-0.383050,0.052826,-0.144102,0.910888,0.0300
3.114949,129,left,1,WristFallback,0.028871,1.160300,-0.004906,-0.290922,-0.058279,-0.017225,0.954815,0.0300
3.114949,129,right,1,WristFallback,0.190152,0.923289,0.005626,-0.383424,0.052131,-0.144457,0.910715,0.0300
3.137685,130,left,1,WristFallback,0.028846,1.160300,-0.004901,-0.290927,-0.058097,-0.017173,0.954825,0.0300
3.137685,130,right,1,WristFallback,0.190189,0.923250,0.005671,-0.383656,0.051754,-0.144751,0.910592,0.0300
3.159322,131,left,1,WristFallback,0.028864,1.160294,-0.004905,-0.290969,-0.058233,-0.017206,0.954804,0.0300
3.159322,131,right,1,WristFallback,0.190228,0.923203,0.005692,-0.384087,0.051243,-0.144941,0.910408,0.0300
3.181388,132,left,1,WristFallback,0.028884,1.160309,-0.004909,-0.290909,-0.058314,-0.017440,0.954813,0.0300
3.181388,132,right,1,WristFallback,0.190283,0.923156,0.005736,-0.384521,0.050737,-0.145271,0.910201,0.0300
3.203624,133,left,1,WristFallback,0.028878,1.160311,-0.004908,-0.290869,-0.058298,-0.017330,0.954828,0.0300
3.203624,133,right,1,WristFallback,0.190328,0.923095,0.005762,-0.384727,0.050146,-0.145930,0.910041,0.0300
3.225689,134,left,1,WristFallback,0.028878,1.160317,-0.004908,-0.290820,-0.058300,-0.017328,0.954843,0.0300
3.225689,134,right,1,WristFallback,0.190354,0.923145,0.005637,-0.384820,0.048846,-0.146967,0.909906,0.0300
3.247951,135,left,1,WristFallback,0.028864,1.160300,-0.004905,-0.290922,-0.058233,-0.017208,0.954818,0.0300
3.247951,135,right,1,WristFallback,0.190305,0.923217,0.005399,-0.384900,0.047429,-0.147929,0.909791,0.0300
3.270378,136,left,1,WristFallback,0.028865,1.160290,-0.004905,-0.291013,-0.058216,-0.017264,0.954790,0.0300
3.270378,136,right,1,WristFallback,0.190213,0.923215,0.005117,-0.385363,0.045848,-0.149195,0.909469,0.0300
3.292357,137,left,1,WristFallback,0.028871,1.160313,-0.004906,-0.290866,-0.058237,-0.017363,0.954832,0.0300
3.292357,137,right,1,WristFallback,0.190146,0.923134,0.005007,-0.385825,0.044899,-0.149414,0.909285,0.0300
3.314671,138,left,1,WristFallback,0.028871,1.160287,-0.004906,-0.291016,-0.058278,-0.017230,0.954786,0.0300
3.314671,138,right,1,WristFallback,0.189836,0.922897,0.004915,-0.385949,0.044207,-0.149461,0.909258,0.0300
3.336786,139,left,1,WristFallback,0.028871,1.160305,-0.004906,-0.290915,-0.058252,-0.017318,0.954817,0.0300
3.336786,139,right,1,WristFallback,0.189465,0.922702,0.004621,-0.385920,0.043096,-0.150023,0.909231,0.0300
3.358913,140,left,1,WristFallback,0.028878,1.160327,-0.004908,-0.290771,-0.058271,-0.017417,0.954858,0.0300
3.358913,140,right,1,WristFallback,0.189130,0.922611,0.004261,-0.385529,0.041258,-0.151075,0.909308,0.0300
3.381438,141,left,1,WristFallback,0.028871,1.160308,-0.004906,-0.290872,-0.058266,-0.017269,0.954830,0.0300
3.381438,141,right,1,WristFallback,0.188908,0.922622,0.003876,-0.385615,0.038816,-0.152059,0.909215,0.0300
3.403531,142,left,1,WristFallback,0.028852,1.160302,-0.004902,-0.290924,-0.058128,-0.017232,0.954823,0.0300
3.403531,142,right,1,WristFallback,0.189033,0.922515,0.003931,-0.385664,0.036815,-0.154108,0.908933,0.0300
3.425698,143,left,1,WristFallback,0.028851,1.160298,-0.004902,-0.290965,-0.058108,-0.017277,0.954811,0.0300
3.425698,143,right,1,WristFallback,0.188897,0.922250,0.003946,-0.386459,0.034232,-0.156384,0.908307,0.0300
3.448091,144,left,1,WristFallback,0.028871,1.160304,-0.004906,-0.290917,-0.058250,-0.017319,0.954817,0.0300
3.448091,144,right,1,WristFallback,0.188697,0.922087,0.003782,-0.387325,0.031112,-0.158660,0.907656,0.0300
3.470267,145,left,1,WristFallback,0.028871,1.160315,-0.004906,-0.290826,-0.058267,-0.017267,0.954844,0.0300
3.470267,145,right,1,WristFallback,0.188523,0.922039,0.003661,-0.387750,0.028000,-0.160860,0.907188,0.0300
3.492451,146,left,1,WristFallback,0.028871,1.160319,-0.004906,-0.290818,-0.058239,-0.017360,0.954847,0.0300
3.492451,146,right,1,WristFallback,0.188157,0.921998,0.003370,-0.389162,0.023887,-0.162065,0.906486,0.0300
3.515290,147,left,1,WristFallback,0.028858,1.160309,-0.004904,-0.290872,-0.058172,-0.017238,0.954836,0.0300
3.515290,147,right,1,WristFallback,0.187670,0.921977,0.002825,-0.391573,0.020083,-0.162994,0.905373,0.0300
3.536681,148,left,1,WristFallback,0.028871,1.160307,-0.004906,-0.290872,-0.058282,-0.017219,0.954830,0.0300
3.536681,148,right,1,WristFallback,0.187352,0.922166,0.001748,-0.394554,0.016930,-0.164897,0.903798,0.0300
3.558687,149,left,1,WristFallback,0.028865,1.160296,-0.004905,-0.290967,-0.058217,-0.017260,0.954804,0.0300
3.558687,149,right,1,WristFallback,0.187313,0.922083,0.001072,-0.398174,0.013325,-0.166637,0.901949,0.0300
3.581284,150,left,1,WristFallback,0.028878,1.160302,-0.004908,-0.290917,-0.058313,-0.017286,0.954813,0.0300
3.581284,150,right,1,WristFallback,0.187149,0.921837,0.000604,-0.401863,0.010108,-0.165397,0.900582,0.0300
3.604364,151,left,1,WristFallback,0.028871,1.160304,-0.004906,-0.290917,-0.058250,-0.017319,0.954816,0.0300
3.604364,151,right,1,WristFallback,0.186775,0.921429,0.000046,-0.404986,0.008325,-0.162300,0.899765,0.0300
3.625657,152,left,1,WristFallback,0.028865,1.160302,-0.004905,-0.290921,-0.058218,-0.017258,0.954818,0.0300
3.625657,152,right,1,WristFallback,0.186327,0.920752,-0.000218,-0.405954,0.007514,-0.160360,0.899683,0.0300
3.648135,153,left,1,WristFallback,0.028865,1.160304,-0.004905,-0.290917,-0.058204,-0.017304,0.954820,0.0300
3.648135,153,right,1,WristFallback,0.185727,0.919657,-0.000248,-0.405312,0.006653,-0.160399,0.899973,0.0300
3.670589,154,left,1,WristFallback,0.028871,1.160324,-0.004906,-0.290812,-0.058210,-0.017455,0.954849,0.0300
3.670589,154,right,1,WristFallback,0.185207,0.918187,-0.000196,-0.403298,0.004108,-0.161589,0.900679,0.0300
3.692539,155,left,1,WristFallback,0.028871,1.160298,-0.004906,-0.290962,-0.058251,-0.017321,0.954803,0.0300
3.692539,155,right,1,WristFallback,0.184840,0.917047,0.000246,-0.399160,-0.000379,-0.164243,0.902051,0.0300
3.714959,156,left,1,WristFallback,0.028865,1.160296,-0.004905,-0.290967,-0.058217,-0.017261,0.954804,0.0300
3.714959,156,right,1,WristFallback,0.183969,0.915863,0.000658,-0.396843,-0.002611,-0.164749,0.902976,0.0300
3.736966,157,left,1,WristFallback,0.028865,1.160321,-0.004905,-0.290780,-0.058221,-0.017249,0.954861,0.0300
3.736966,157,right,1,WristFallback,0.183132,0.914645,0.001008,-0.396259,-0.003723,-0.164219,0.903326,0.0300
3.759219,158,left,1,WristFallback,0.028865,1.160300,-0.004905,-0.290925,-0.058232,-0.017215,0.954817,0.0300
3.759219,158,right,1,WristFallback,0.182174,0.913729,0.000967,-0.396432,-0.005739,-0.163195,0.903425,0.0300
3.781609,159,left,1,WristFallback,0.028871,1.160296,-0.004906,-0.290965,-0.058265,-0.017273,0.954802,0.0300
3.781609,159,right,1,WristFallback,0.181139,0.913212,0.000571,-0.396525,-0.008159,-0.162457,0.903498,0.0300
3.804225,160,left,1,WristFallback,0.028865,1.160300,-0.004905,-0.290961,-0.058189,-0.017354,0.954806,0.0300
3.804225,160,right,1,WristFallback,0.180168,0.913370,-0.000371,-0.396098,-0.010804,-0.162843,0.903589,0.0300
3.827256,161,left,1,WristFallback,0.028877,1.160304,-0.004908,-0.290918,-0.058294,-0.017333,0.954813,0.0300
3.827256,161,right,1,WristFallback,0.179438,0.913440,-0.000781,-0.395486,-0.014280,-0.163776,0.903639,0.0300
3.848155,162,left,1,WristFallback,0.028871,1.160300,-0.004906,-0.290960,-0.058235,-0.017367,0.954803,0.0300
3.848155,162,right,1,WristFallback,0.178637,0.913514,-0.001140,-0.395904,-0.017363,-0.164169,0.903331,0.0300
3.871451,163,left,1,WristFallback,0.028865,1.160304,-0.004905,-0.290918,-0.058204,-0.017305,0.954819,0.0300
3.871451,163,right,1,WristFallback,0.177849,0.914203,-0.002056,-0.398304,-0.021180,-0.163572,0.902303,0.0300
3.897558,164,left,1,WristFallback,0.028870,1.160294,-0.004906,-0.290970,-0.058269,-0.017243,0.954800,0.0300
3.897558,164,right,1,WristFallback,0.177255,0.914946,-0.003184,-0.401857,-0.024809,-0.161990,0.900919,0.0300
3.920049,165,left,1,WristFallback,0.028870,1.160302,-0.004906,-0.290927,-0.058258,-0.017280,0.954814,0.0300
3.920049,165,right,1,WristFallback,0.176733,0.915394,-0.004007,-0.405391,-0.027749,-0.159982,0.899608,0.0300
3.942005,166,left,1,WristFallback,0.028877,1.160302,-0.004908,-0.290923,-0.058304,-0.017290,0.954812,0.0300
3.942005,166,right,1,WristFallback,0.176206,0.915725,-0.004619,-0.408851,-0.030020,-0.157228,0.898454,0.0300
3.964427,167,left,1,WristFallback,0.028871,1.160300,-0.004906,-0.290962,-0.058233,-0.017365,0.954803,0.0300
3.964427,167,right,1,WristFallback,0.175907,0.916135,-0.005206,-0.411865,-0.032224,-0.154685,0.897442,0.0300
3.986708,168,left,1,WristFallback,0.028876,1.160304,-0.004907,-0.290921,-0.058289,-0.017333,0.954812,0.0300
3.986708,168,right,1,WristFallback,0.175550,0.916519,-0.005771,-0.414894,-0.034118,-0.152434,0.896361,0.0300
4.008969,169,left,1,WristFallback,0.028865,1.160298,-0.004905,-0.290966,-0.058204,-0.017311,0.954805,0.0300
4.008969,169,right,1,WristFallback,0.175260,0.916780,-0.006153,-0.417759,-0.035562,-0.150398,0.895318,0.0300
4.065214,170,left,1,WristFallback,0.028865,1.160305,-0.004905,-0.290922,-0.058192,-0.017349,0.954818,0.0300
4.065214,170,right,1,WristFallback,0.174592,0.917925,-0.007409,-0.423056,-0.038259,-0.146079,0.893432,0.0300
4.087236,171,left,1,WristFallback,0.028865,1.160300,-0.004905,-0.290929,-0.058230,-0.017225,0.954816,0.0300
4.087236,171,right,1,WristFallback,0.174596,0.918196,-0.007939,-0.425705,-0.039454,-0.145706,0.892182,0.0300
4.109260,172,left,1,WristFallback,0.028870,1.160305,-0.004906,-0.290923,-0.058233,-0.017361,0.954815,0.0300
4.109260,172,right,1,WristFallback,0.174610,0.918199,-0.008103,-0.427662,-0.040389,-0.144703,0.891367,0.0300
4.131525,173,left,1,WristFallback,0.028876,1.160309,-0.004907,-0.290883,-0.058286,-0.017331,0.954824,0.0300
4.131525,173,right,1,WristFallback,0.174551,0.918352,-0.008616,-0.429662,-0.041456,-0.143196,0.890599,0.0300
4.153778,174,left,1,WristFallback,0.028870,1.160305,-0.004906,-0.290893,-0.058268,-0.017241,0.954824,0.0300
4.153778,174,right,1,WristFallback,0.174495,0.918345,-0.008706,-0.429946,-0.041657,-0.142260,0.890603,0.0300
4.175996,175,left,1,WristFallback,0.028871,1.160315,-0.004906,-0.290840,-0.058248,-0.017316,0.954840,0.0300
4.175996,175,right,1,WristFallback,0.174445,0.918301,-0.008818,-0.430051,-0.042016,-0.142006,0.890576,0.0300
4.198151,176,left,1,WristFallback,0.028859,1.160307,-0.004904,-0.290889,-0.058178,-0.017254,0.954830,0.0300
4.198151,176,right,1,WristFallback,0.174103,0.918110,-0.009729,-0.431199,-0.043940,-0.141531,0.890003,0.0300
4.220474,177,left,1,WristFallback,0.028865,1.160308,-0.004905,-0.290917,-0.058179,-0.017392,0.954819,0.0300
4.220474,177,right,1,WristFallback,0.174096,0.917851,-0.010013,-0.432469,-0.046818,-0.140880,0.889343,0.0300
4.242689,178,left,1,WristFallback,0.028859,1.160294,-0.004904,-0.291004,-0.058153,-0.017341,0.954796,0.0300
4.242689,178,right,1,WristFallback,0.173893,0.917182,-0.010187,-0.433067,-0.049223,-0.140487,0.888985,0.0300
4.265005,179,left,1,WristFallback,0.028865,1.160311,-0.004905,-0.290880,-0.058193,-0.017347,0.954831,0.0300
4.265005,179,right,1,WristFallback,0.173458,0.916616,-0.010886,-0.433144,-0.050152,-0.140444,0.888902,0.0300
4.287504,180,left,1,WristFallback,0.028881,1.160301,-0.004909,-0.290926,-0.058337,-0.017306,0.954809,0.0300
4.287504,180,right,1,WristFallback,0.172740,0.915846,-0.011768,-0.432652,-0.052457,-0.140341,0.889025,0.0300
4.309433,181,left,1,WristFallback,0.028870,1.160309,-0.004906,-0.290884,-0.058246,-0.017319,0.954827,0.0300
4.309433,181,right,1,WristFallback,0.172142,0.915284,-0.012309,-0.431348,-0.056737,-0.140656,0.889346,0.0300
4.331683,182,left,1,WristFallback,0.028871,1.160309,-0.004906,-0.290843,-0.058288,-0.017186,0.954839,0.0300
4.331683,182,right,1,WristFallback,0.171654,0.913837,-0.012113,-0.430183,-0.062147,-0.141021,0.889490,0.0300
4.354794,183,left,1,WristFallback,0.028871,1.160309,-0.004906,-0.290882,-0.058247,-0.017318,0.954827,0.0300
4.354794,183,right,1,WristFallback,0.170808,0.912787,-0.012517,-0.430406,-0.066030,-0.140935,0.889116,0.0300
4.376402,184,left,1,WristFallback,0.028870,1.160300,-0.004906,-0.290963,-0.058232,-0.017364,0.954803,0.0300
4.376402,184,right,1,WristFallback,0.169832,0.912119,-0.013360,-0.431111,-0.069192,-0.140272,0.888639,0.0300
4.398352,185,left,1,WristFallback,0.028870,1.160314,-0.004906,-0.290844,-0.058247,-0.017316,0.954839,0.0300
4.398352,185,right,1,WristFallback,0.169001,0.910795,-0.013555,-0.431905,-0.072723,-0.138333,0.888276,0.0300
4.420649,186,left,1,WristFallback,0.028865,1.160300,-0.004905,-0.290930,-0.058230,-0.017226,0.954815,0.0300
4.420649,186,right,1,WristFallback,0.168104,0.909567,-0.013941,-0.432336,-0.077695,-0.136592,0.887914,0.0300
4.442863,187,left,1,WristFallback,0.028870,1.160303,-0.004906,-0.290894,-0.058281,-0.017201,0.954824,0.0300
4.442863,187,right,1,WristFallback,0.167220,0.908671,-0.014765,-0.433006,-0.084501,-0.136576,0.886968,0.0300
4.465141,188,left,1,WristFallback,0.028870,1.160303,-0.004906,-0.290925,-0.058245,-0.017321,0.954814,0.0300
4.465141,188,right,1,WristFallback,0.166310,0.906470,-0.014689,-0.434565,-0.090096,-0.135601,0.885804,0.0300
4.487475,189,left,1,WristFallback,0.028865,1.160312,-0.004905,-0.290847,-0.058219,-0.017263,0.954841,0.0300
4.487475,189,right,1,WristFallback,0.165138,0.904854,-0.015072,-0.436048,-0.094512,-0.131445,0.885241,0.0300
4.510731,190,left,1,WristFallback,0.028870,1.160301,-0.004906,-0.290929,-0.058256,-0.017283,0.954813,0.0300
4.510731,190,right,1,WristFallback,0.163903,0.903642,-0.015793,-0.437206,-0.099215,-0.127508,0.884731,0.0300
4.531739,191,left,1,WristFallback,0.028865,1.160305,-0.004905,-0.290888,-0.058231,-0.017222,0.954828,0.0300
4.531739,191,right,1,WristFallback,0.162527,0.903225,-0.017433,-0.438579,-0.103836,-0.124662,0.883927,0.0300
4.554835,192,left,1,WristFallback,0.028870,1.160309,-0.004906,-0.290885,-0.058246,-0.017319,0.954826,0.0300
4.554835,192,right,1,WristFallback,0.161350,0.902443,-0.018573,-0.440606,-0.109595,-0.121674,0.882639,0.0300
4.576271,193,left,1,WristFallback,0.028865,1.160314,-0.004905,-0.290844,-0.058206,-0.017304,0.954842,0.0300
4.576271,193,right,1,WristFallback,0.160128,0.901653,-0.019466,-0.441791,-0.115492,-0.117749,0.881827,0.0300
4.598552,194,left,1,WristFallback,0.028865,1.160305,-0.004905,-0.290925,-0.058193,-0.017349,0.954817,0.0300
4.598552,194,right,1,WristFallback,0.159153,0.900574,-0.020239,-0.441862,-0.119671,-0.115122,0.881580,0.0300
4.620646,195,left,1,WristFallback,0.028859,1.160309,-0.004904,-0.290917,-0.058125,-0.017420,0.954822,0.0300
4.620646,195,right,1,WristFallback,0.158049,0.899790,-0.020902,-0.441779,-0.121891,-0.113164,0.881571,0.0300
4.643069,196,left,1,WristFallback,0.028870,1.160308,-0.004906,-0.290890,-0.058244,-0.017320,0.954825,0.0300
4.643069,196,right,1,WristFallback,0.156908,0.899342,-0.021460,-0.442261,-0.124328,-0.111473,0.881204,0.0300
4.665217,197,left,1,WristFallback,0.028882,1.160302,-0.004909,-0.290926,-0.058338,-0.017305,0.954809,0.0300
4.665217,197,right,1,WristFallback,0.156187,0.898830,-0.022117,-0.443737,-0.128870,-0.108123,0.880227,0.0300
4.687677,198,left,1,WristFallback,0.028870,1.160301,-0.004906,-0.290929,-0.058256,-0.017283,0.954813,0.0300
4.687677,198,right,1,WristFallback,0.155248,0.898318,-0.022867,-0.445470,-0.132718,-0.105228,0.879130,0.0300
4.709801,199,left,1,WristFallback,0.028859,1.160306,-0.004904,-0.290919,-0.058148,-0.017337,0.954822,0.0300
4.709801,199,right,1,WristFallback,0.154391,0.898065,-0.023520,-0.447859,-0.135824,-0.103082,0.877695,0.0300
4.731888,200,left,1,WristFallback,0.028865,1.160300,-0.004905,-0.290929,-0.058230,-0.017223,0.954816,0.0300
4.731888,200,right,1,WristFallback,0.153877,0.897974,-0.024215,-0.449768,-0.138589,-0.100936,0.876535,0.0300
4.754117,201,left,1,WristFallback,0.028870,1.160294,-0.004906,-0.290970,-0.058269,-0.017242,0.954800,0.0300
4.754117,201,right,1,WristFallback,0.153110,0.897878,-0.024788,-0.450531,-0.140717,-0.097958,0.876142,0.0300
4.776410,202,left,1,WristFallback,0.028865,1.160316,-0.004905,-0.290840,-0.058194,-0.017344,0.954843,0.0300
4.776410,202,right,1,WristFallback,0.152797,0.897855,-0.024827,-0.450870,-0.141939,-0.095912,0.875997,0.0300
4.798640,203,left,1,WristFallback,0.028865,1.160303,-0.004905,-0.290895,-0.058242,-0.017188,0.954826,0.0300
4.798640,203,right,1,WristFallback,0.151822,0.898117,-0.025304,-0.450797,-0.142120,-0.094082,0.876204,0.0300
4.821543,204,left,1,WristFallback,0.028870,1.160316,-0.004906,-0.290842,-0.058234,-0.017357,0.954839,0.0300
4.821543,204,right,1,WristFallback,0.150992,0.898675,-0.025915,-0.451194,-0.142708,-0.092372,0.876085,0.0300
4.843494,205,left,1,WristFallback,0.028870,1.160298,-0.004906,-0.290965,-0.058244,-0.017323,0.954802,0.0300
4.843494,205,right,1,WristFallback,0.150554,0.899203,-0.026570,-0.453148,-0.143958,-0.090900,0.875026,0.0300
4.865455,206,left,1,WristFallback,0.028865,1.160296,-0.004905,-0.290968,-0.058216,-0.017269,0.954804,0.0300
4.865455,206,right,1,WristFallback,0.150290,0.899653,-0.027128,-0.454452,-0.144754,-0.090430,0.874267,0.0300
4.887630,207,left,1,WristFallback,0.028870,1.160317,-0.004906,-0.290810,-0.058259,-0.017275,0.954849,0.0300
4.887630,207,right,1,WristFallback,0.150199,0.899692,-0.027181,-0.454849,-0.144568,-0.089635,0.874173,0.0300
4.910205,208,left,1,WristFallback,0.028865,1.160311,-0.004905,-0.290878,-0.058193,-0.017347,0.954831,0.0300
4.910205,208,right,1,WristFallback,0.150146,0.899707,-0.027189,-0.454738,-0.144250,-0.088886,0.874360,0.0300
4.931960,209,left,1,WristFallback,0.028859,1.160296,-0.004904,-0.290969,-0.058176,-0.017258,0.954806,0.0300
4.931960,209,right,1,WristFallback,0.150109,0.899618,-0.027142,-0.454574,-0.144198,-0.088468,0.874496,0.0300
4.954206,210,left,1,WristFallback,0.028865,1.160307,-0.004905,-0.290886,-0.058218,-0.017265,0.954829,0.0300
4.954206,210,right,1,WristFallback,0.149842,0.899282,-0.027034,-0.454065,-0.144044,-0.088166,0.874816,0.0300
4.976618,211,left,1,WristFallback,0.028870,1.160305,-0.004906,-0.290891,-0.058269,-0.017240,0.954824,0.0300
4.976618,211,right,1,WristFallback,0.149243,0.898379,-0.026741,-0.452222,-0.143293,-0.086963,0.876014,0.0300
4.998804,212,left,1,WristFallback,0.028859,1.160309,-0.004904,-0.290887,-0.058166,-0.017294,0.954831,0.0300
4.998804,212,right,1,WristFallback,0.148696,0.897383,-0.026413,-0.450187,-0.142541,-0.085320,0.877345,0.0300
5.021112,213,left,1,WristFallback,0.028865,1.160301,-0.004905,-0.290928,-0.058217,-0.017268,0.954816,0.0300
5.021112,213,right,1,WristFallback,0.148090,0.896219,-0.026081,-0.448660,-0.142575,-0.083922,0.878256,0.0300
5.068184,214,left,1,WristFallback,0.028870,1.160291,-0.004906,-0.291006,-0.058252,-0.017289,0.954790,0.0300
5.068184,214,right,1,WristFallback,0.146793,0.894191,-0.025935,-0.446558,-0.143069,-0.082428,0.879388,0.0300
5.087787,215,left,1,WristFallback,0.028870,1.160314,-0.004906,-0.290845,-0.058246,-0.017316,0.954839,0.0300
5.087787,215,right,1,WristFallback,0.146244,0.893532,-0.026005,-0.446139,-0.143266,-0.081961,0.879612,0.0300
5.110229,216,left,1,WristFallback,0.028870,1.160298,-0.004906,-0.290965,-0.058244,-0.017323,0.954802,0.0300
5.110229,216,right,1,WristFallback,0.145660,0.892994,-0.026250,-0.445781,-0.143456,-0.081925,0.879766,0.0300
5.132873,217,left,1,WristFallback,0.028865,1.160305,-0.004905,-0.290893,-0.058230,-0.017229,0.954827,0.0300
5.132873,217,right,1,WristFallback,0.145042,0.892682,-0.026598,-0.445388,-0.143845,-0.081996,0.879895,0.0300
5.154313,218,left,1,WristFallback,0.028865,1.160303,-0.004905,-0.290927,-0.058205,-0.017309,0.954816,0.0300
5.154313,218,right,1,WristFallback,0.144351,0.892554,-0.027074,-0.445298,-0.144417,-0.081918,0.879854,0.0300
5.177685,219,left,1,WristFallback,0.028859,1.160305,-0.004904,-0.290924,-0.058153,-0.017337,0.954820,0.0300
5.177685,219,right,1,WristFallback,0.143683,0.892626,-0.027679,-0.445582,-0.145090,-0.081869,0.879604,0.0300
5.198834,220,left,1,WristFallback,0.028876,1.160313,-0.004907,-0.290878,-0.058262,-0.017412,0.954826,0.0300
5.198834,220,right,1,WristFallback,0.143185,0.892768,-0.028168,-0.446216,-0.145993,-0.081823,0.879137,0.0300
5.221082,221,left,1,WristFallback,0.028865,1.160309,-0.004905,-0.290883,-0.058206,-0.017306,0.954830,0.0300
5.221082,221,right,1,WristFallback,0.142901,0.893002,-0.028623,-0.447767,-0.147163,-0.081549,0.878179,0.0300
5.243641,222,left,1,WristFallback,0.028870,1.160303,-0.004906,-0.290926,-0.058244,-0.017321,0.954814,0.0300
5.243641,222,right,1,WristFallback,0.142704,0.893285,-0.029037,-0.449313,-0.147720,-0.081469,0.877302,0.0300
5.265613,223,left,1,WristFallback,0.028865,1.160304,-0.004905,-0.290923,-0.058205,-0.017307,0.954818,0.0300
5.265613,223,right,1,WristFallback,0.142715,0.893501,-0.029274,-0.450908,-0.148094,-0.081496,0.876418,0.0300
5.287815,224,left,1,WristFallback,0.028870,1.160310,-0.004906,-0.290886,-0.058233,-0.017358,0.954826,0.0300
5.287815,224,right,1,WristFallback,0.142899,0.893707,-0.029390,-0.452561,-0.148267,-0.081387,0.875547,0.0300
5.311163,225,left,1,WristFallback,0.028876,1.160303,-0.004907,-0.290926,-0.058283,-0.017334,0.954812,0.0300
5.311163,225,right,1,WristFallback,0.143288,0.893902,-0.029386,-0.454751,-0.147783,-0.080962,0.874533,0.0300
5.332138,226,left,1,WristFallback,0.028870,1.160305,-0.004906,-0.290923,-0.058232,-0.017361,0.954815,0.0300
5.332138,226,right,1,WristFallback,0.144054,0.894264,-0.029136,-0.455717,-0.146626,-0.080928,0.874227,0.0300
5.354555,227,left,1,WristFallback,0.028865,1.160301,-0.004905,-0.290928,-0.058217,-0.017269,0.954816,0.0300
5.354555,227,right,1,WristFallback,0.145132,0.894536,-0.028437,-0.455900,-0.144768,-0.081719,0.874368,0.0300
5.376717,228,left,1,WristFallback,0.028870,1.160305,-0.004906,-0.290922,-0.058233,-0.017362,0.954815,0.0300
